the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E6100000921BC90EBFC752C0BDB34D5CD4FC4340,0101000020110F0000686722E070E65FC12657DFE1618C5241,12651971,2023,2.02326E+11,300,2023-09-23 00:00:00+00,19:33:00,A,F,43,Multiple,N,N,N,2400 BLOCK ARAMINGO AVE,0,-75.12103624,39.97523073,26,0,1,0,39.97523073,-75.12103624
0101000020E610000009E6018F5CCA52C09FED0BC7F7034440,0101000020110F00007FF41117E2EA5FC1C00C30004C945241,12651972,2015,2.01514E+11,400,2015-05-19 00:00:00+00,5:48:00,B,M,20,Chest,N,N,N,100 BLOCK E Seymour St,0,-75.16189933,40.03099907,14,0,1,0,40.03099907,-75.16189933
0101000020E61000004B46A5436DC752C06CAEDC03DBFD4340,0101000020110F0000F4E7E5F0E5E55FC114BA8FFE848D5241,12651973,2015,2.01524E+11,400,2015-12-23 00:00:00+00,20:19:00,W,M,19,Multiple,N,N,N,2700 BLOCK Aramingo Ave,1,-75.11604396,39.98324631,24,0,1,0,39.98324631,-75.11604396
0101000020E6100000B9EACFB8CFCB52C0061FD65DD1FD4340,0101000020110F0000907E5F8C58ED5FC13994C34C7A8D5241,12651974,2022,2.02222E+11,400,2022-09-10 00:00:00+00,2:58:00,B,M,55,Multiple,N,N,N,3000 BLOCK CLIFFORD ST,0,-75.18455334,39.98295186,22,0,1,0,39.98295186,-75.18455334
0101000020E6100000CFD68716D5CC52C0988B952491FB4340,0101000020110F00001C49438114EF5FC15D9534B1FB8A5241,12651975,2019,2.01916E+11,400,2019-07-30 00:00:00+00,0:57:00,B,M,53,Multiple,N,N,N,3900 BLOCK Fairmount Ave,0,-75.20050586,39.96536691,16,0,1,0,39.96536691,-75.20050586
0101000020E6100000CFD68716D5CC52C0988B952491FB4340,0101000020110F00001C49438114EF5FC15D9534B1FB8A5241,12651976,2020,2.02016E+11,400,2020-09-08 00:00:00+00,23:16:00,B,M,29,Head,N,N,N,3900 BLOCK FAIRMOUNT AVE,0,-75.20050586,39.96536691,16,0,1,0,39.96536691,-75.20050586
0101000020E6100000CFD68716D5CC52C0988B952491FB4340,0101000020110F00001C49438114EF5FC15D9534B1FB8A5241,12651977,2020,2.02016E+11,400,2020-09-08 00:00:00+00,23:16:00,B,F,28,Multiple,N,N,N,3900 BLOCK FAIRMOUNT AVE,0,-75.20050586,39.96536691,16,0,1,0,39.96536691,-75.20050586
0101000020E6100000CFD68716D5CC52C0988B952491FB4340,0101000020110F00001C49438114EF5FC15D9534B1FB8A5241,12651978,2020,2.02016E+11,100,2020-05-31 00:00:00+00,11:42:00,B,F,23,Chest,N,N,N,3900 BLOCK FAIRMOUNT AVE,0,-75.20050586,39.96536691,16,0,1,1,39.96536691,-75.20050586
0101000020E6100000CFD68716D5CC52C0988B952491FB4340,0101000020110F00001C49438114EF5FC15D9534B1FB8A5241,12651979,2020,2.02016E+11,100,2020-05-31 00:00:00+00,11:42:00,B,M,25,Chest,N,N,N,3900 BLOCK FAIRMOUNT AVE,0,-75.20050586,39.96536691,16,0,1,0,39.96536691,-75.20050586
0101000020E6100000CFD68716D5CC52C0988B952491FB4340,0101000020110F00001C49438114EF5FC15D9534B1FB8A5241,12651980,2020,2.02016E+11,100,2020-05-31 00:00:00+00,11:42:00,B,M,25,Chest,N,N,N,3900 BLOCK FAIRMOUNT AVE,0,-75.20050586,39.96536691,16,0,1,1,39.96536691,-75.20050586
0101000020E610000007435F720ACE52C03980FAA61BF84340,0101000020110F000048755EFB21F15FC11286C0A726875241,12651981,2020,2.02012E+11,400,2020-04-22 00:00:00+00,21:12:00,B,M,19,Chest,N,N,N,5300 BLOCK  GREENWAY AVE,0,-75.21938762,39.93834388,12,0,1,0,39.93834388,-75.21938762
0101000020E6100000AA2179006EC752C0C6CB681E9F024440,0101000020110F00007504A431E7E55FC1287247BDCD925241,12651982,2015,2.01525E+11,400,2015-07-28 00:00:00+00,0:15:00,B,M,22,Hand,N,N,N,500 BLOCK E Wyoming Ave,0,-75.11608898,40.02048092,25,0,1,0,40.02048092,-75.11608898
0101000020E6100000A248522DFDCE52C05F7FD082E9FB4340,0101000020110F00004398A048BEF25FC1C92BDE9D5D8B5241,12651983,2021,2.02119E+11,400,2021-01-18 00:00:00+00,19:59:00,B,M,13,Foot,N,N,N,5700 BLOCK HAVERFORD AVE,0,-75.23420271,39.96806369,19,0,1,0,39.96806369,-75.2342027
0101000020E61000006A2DED5064C652C054C12CDDF2FE4340,0101000020110F000043EC63E623E45FC1D7AE8933BB8E5241,12651984,2020,2.02024E+11,400,2020-10-27 00:00:00+00,17:15:00,B,M,18,Arm,N,N,N,3400 BLOCK ARAMINGO AVE,0,-75.09987281,39.99178662,24,0,1,0,39.99178662,-75.09987281
0101000020E610000088F478ADC6C452C0AC66E77E18024440,0101000020110F0000689A194B65E15FC155E2DD7138925241,12652417,2015,2.01515E+11,400,2015-11-07 00:00:00+00,17:41:00,B,M,18,Leg,N,N,N,5000 BLOCK Cottage St,0,-75.07462632,40.01637255,15,0,1,0,40.01637255,-75.07462632
0101000020E610000088F478ADC6C452C0AC66E77E18024440,0101000020110F0000689A194B65E15FC155E2DD7138925241,12652418,2019,2.01915E+11,400,2019-11-10 00:00:00+00,15:31:00,B,M,23,Leg,N,N,N,5000 BLOCK Cottage St,0,-75.07462632,40.01637255,15,0,1,0,40.01637255,-75.07462632
0101000020E610000088F478ADC6C452C0AC66E77E18024440,0101000020110F0000689A194B65E15FC155E2DD7138925241,12652419,2023,2.02315E+11,400,2023-01-30 00:00:00+00,23:55:00,B,M,28,Back,N,N,N,5000 BLOCK COTTAGE ST,0,-75.07462632,40.01637255,15,0,1,0,40.01637255,-75.07462632
0101000020E6100000431805E2B1CE52C0BB9160476FF84340,0101000020110F00003F8A96633EF25FC1995CEB4983875241,12652420,2017,2.01712E+11,400,2017-08-14 00:00:00+00,1:45:00,B,M,26,Leg,N,N,N,5600 BLOCK Florence St,0,-75.22960711,39.94089596,12,0,1,0,39.94089596,-75.22960711
0101000020E61000009EA323F3E7CD52C0C27A2F0005F84340,0101000020110F0000A697A162E7F05FC1EEF48E900D875241,12652421,2019,2.01912E+11,3000,2019-07-29 00:00:00+00,19:27:00,B,M,58,Leg,N,N,N,5200 BLOCK Woodland Ave,0,-75.21728209,39.93765261,12,0,1,0,39.93765261,-75.21728209
0101000020E6100000E9F3ACFF4EC952C0DB70D4E153074440,0101000020110F000058452C3718E95FC157AF6A3306985241,12652422,2023,2.02335E+11,100,2023-09-13 00:00:00+00,20:21:00,B,M,24,Multiple,N,N,N,1600 BLOCK 68TH AVE,0,-75.1454467,40.05724738,35,0,1,1,40.05724738,-75.1454467
0101000020E61000003D800362EBD052C0527597DDF6FC4340,0101000020110F0000E8D6F5BD05F65FC1535BB61F888C5241,12652423,2015,2.01519E+11,400,2015-08-12 00:00:00+00,20:40:00,B,M,19,Head,N,N,N,7400 BLOCK Woodbine Ave,0,-75.26436663,39.97628374,19,0,1,0,39.97628374,-75.26436663
0101000020E610000047B5A1C506CD52C0BB6CE824E3FB4340,0101000020110F00007095EFE568EF5FC12E61AA8F568B5241,12652424,2016,2.01616E+11,400,2016-12-14 00:00:00+00,8:21:00,B,M,26,Ankle,N,N,N,4000 BLOCK Reno St,0,-75.20353833,39.96786939,16,0,1,0,39.96786939,-75.20353833
0101000020E610000047B5A1C506CD52C0BB6CE824E3FB4340,0101000020110F00007095EFE568EF5FC12E61AA8F568B5241,12652425,2020,2.02016E+11,100,2020-03-11 00:00:00+00,9:55:00,B,M,33,Multiple/Head,N,N,N,4000 BLOCK Reno St,0,-75.20353833,39.96786939,16,0,1,1,39.96786939,-75.20353833
0101000020E6100000932B276709CD52C0275B6E7A61FB4340,0101000020110F0000A2C9FA5D6DEF5FC1E62CE3DFC68A5241,12652426,2021,2.02116E+11,100,2021-03-15 00:00:00+00,8:35:00,B,M,31,Multiple,N,N,N,4000 BLOCK LANCASTER AVE,0,-75.20369891,39.9639123,16,0,1,1,39.9639123,-75.20369891
0101000020E61000002839507502CB52C0AEB3E75343FE4340,0101000020110F0000549528E3FBEB5FC172BE4D9EF88D5241,12652427,2019,2.01922E+11,400,2019-09-03 00:00:00+00,14:20:00,B,M,31,Back,N,N,N,2000 BLOCK Judson St,0,-75.17202504,39.98642968,22,0,1,0,39.98642968,-75.17202504
0101000020E61000005ABEAA8ADBC552C072EB2411D0004440,0101000020110F00006CA925933BE35FC11DDDC842CC905241,12652428,2020,2.02015E+11,400,2020-06-16 00:00:00+00,3:15:00,B,F,18,Arm,N,N,N,4000 BLOCK FRANKFORD AVE,0,-75.09152476,40.00634971,15,0,1,0,40.0063497,-75.09152476
0101000020E6100000B6BDFEA0C5C952C060DBCB4B38074440,0101000020110F000035A284B8E1E95FC17D135697E7975241,12652429,2019,2.01914E+11,100,2019-08-02 00:00:00+00,23:18:00,B,M,34,Chest,N,N,N,6700 BLOCK LIMEKILN PK,0,-75.15268731,40.05640552,14,0,1,1,40.05640552,-75.15268731
0101000020E6100000C1DCF65647CC52C0BC2F3E377AF74340,0101000020110F0000BC0C2EBB23EE5FC1CCBD5BD773865241,12652430,2018,2.01817E+11,300,2018-02-14 00:00:00+00,21:57:00,B,M,28,Shoulder,N,N,N,1600 BLOCK S Newkirk St,0,-75.19185423,39.93341723,17,0,1,0,39.93341723,-75.19185423
0101000020E61000001394AA0644CA52C0CFCD48CE53084440,0101000020110F0000DC5F476BB8EA5FC1E35B893122995241,12652431,2017,2.01714E+11,400,2017-05-16 00:00:00+00,21:12:00,B,M,23,Multiple,N,N,N,7400 BLOCK Rugby St,0,-75.16040198,40.06505755,14,0,1,0,40.06505755,-75.16040198
0101000020E6100000445355ECD8CE52C0F8989BB160F74340,0101000020110F0000CB60EFB380F25FC122E1B89257865241,12652432,2021,2.02112E+11,300,2021-12-18 00:00:00+00,22:45:00,B,M,23,Hand,N,N,N,6000 BLOCK REGENT ST,0,-75.23198994,39.93263836,12,0,1,0,39.93263836,-75.23198994
0101000020E6100000857D1A7B1FCA52C0212AA635FA054440,0101000020110F0000F7F3E9577AEA5FC1FCFBE1AA86965241,12652433,2021,2.02114E+11,400,2021-01-07 00:00:00+00,0:50:00,B,M,39,Arm,N,N,N,6100 BLOCK WISTER ST,0,-75.15817144,40.04669829,14,0,1,0,40.04669829,-75.15817144
0101000020E6100000857D1A7B1FCA52C0212AA635FA054440,0101000020110F0000F7F3E9577AEA5FC1FCFBE1AA86965241,12652434,2016,2.01614E+11,400,2016-04-08 00:00:00+00,4:21:00,B,M,16,Leg,N,N,N,6100 BLOCK E Wister St,0,-75.15817144,40.04669829,14,0,1,0,40.04669829,-75.15817144
0101000020E6100000857D1A7B1FCA52C0212AA635FA054440,0101000020110F0000F7F3E9577AEA5FC1FCFBE1AA86965241,12652435,2020,2.02014E+11,400,2020-01-14 00:00:00+00,15:12:00,B,M,23,Multiple,N,N,N,6100 BLOCK Wister St,0,-75.15817144,40.04669829,14,0,1,0,40.04669829,-75.15817144
0101000020E61000009F81E4DF9FC852C0525680AD1AFE4340,0101000020110F00001BCFE0BFEEE75FC138AA4C8FCB8D5241,12652436,2018,2.01826E+11,400,2018-09-13 00:00:00+00,17:40:00,B,M,26,Leg,N,N,N,100 BLOCK W Dauphin St,0,-75.13475796,39.98518914,26,0,1,0,39.98518914,-75.13475797
0101000020E61000009F81E4DF9FC852C0525680AD1AFE4340,0101000020110F00001BCFE0BFEEE75FC138AA4C8FCB8D5241,12652437,2018,2.01826E+11,400,2018-09-13 00:00:00+00,17:40:00,B,M,28,Leg,N,N,N,100 BLOCK W Dauphin St,0,-75.13475796,39.98518914,26,0,1,0,39.98518914,-75.13475797
0101000020E6100000B0176D020AC652C0D93EE42D57004440,0101000020110F000074874A818AE35FC11751D53946905241,12652438,2015,2.01524E+11,300,2015-11-16 00:00:00+00,3:00:00,W,F,23,Arm,N,N,N,2000 BLOCK Buckius St,1,-75.09436093,40.00266051,24,0,1,0,40.0026605,-75.09436093
0101000020E61000003E526D0547CE52C0CA3799C046F84340,0101000020110F0000A386A9DF88F15FC14034A06556875241,12652439,2019,2.01912E+11,400,2019-12-29 00:00:00+00,3:08:00,B,M,35,Back,N,N,N,5400 BLOCK Chester Ave,0,-75.22308479,39.9396592,12,0,1,0,39.93965919,-75.22308479
0101000020E61000008B1C7D2701C352C03B97770F2F034440,0101000020110F0000A98932F062DE5FC1BDACC5606D935241,12652440,2023,2.02315E+11,400,2023-01-23 00:00:00+00,23:50:00,W,F,47,Arm,N,N,N,6700 BLOCK MARSDEN ST,0,-75.04694545,40.02487367,15,0,1,0,40.02487367,-75.04694545
0101000020E6100000F4220B7F23CE52C09BA1E1627FFB4340,0101000020110F00008CC6EF874CF15FC15E670904E88A5241,12652441,2018,2.01816E+11,400,2018-03-01 00:00:00+00,17:44:00,B,M,25,Multiple,N,N,N,5000 BLOCK Aspen St,0,-75.22091652,39.96482502,16,0,1,0,39.96482502,-75.22091652
0101000020E6100000ABA0585DBDC852C07A19E680B4034440,0101000020110F00007C8162D720E85FC19598E66101945241,12652442,2022,2.02235E+11,400,2022-05-16 00:00:00+00,17:08:00,B,M,34,Leg,N,N,N,5000 BLOCK N FRANKLIN ST,0,-75.1365579,40.02894603,35,0,1,0,40.02894603,-75.1365579
0101000020E610000086858352AECB52C04B4DABB6D5034440,0101000020110F000069ACD4D01FED5FC1CE74BC3726945241,12652443,2019,2.01939E+11,400,2019-11-30 00:00:00+00,21:11:00,B,F,23,Arm,N,N,N,5700 BLOCK Morris St,0,-75.18251479,40.02995952,39,0,1,0,40.02995952,-75.18251479
0101000020E6100000DD648EC48FCB52C0E3795F4B7EFE4340,0101000020110F000035E372EAEBEC5FC17AF648FB398E5241,12651121,2023,2.02322E+11,400,2023-09-05 00:00:00+00,21:12:00,B,M,29,Multiple,N,N,N,2900 BLOCK EDGLEY ST,0,-75.18064989,39.9882292,22,0,1,0,39.9882292,-75.18064989
0101000020E6100000DD648EC48FCB52C0E3795F4B7EFE4340,0101000020110F000035E372EAEBEC5FC17AF648FB398E5241,12651122,2023,2.02322E+11,400,2023-09-05 00:00:00+00,21:12:00,B,M,31,Multiple,N,N,N,2900 BLOCK EDGLEY ST,0,-75.18064989,39.9882292,22,0,1,0,39.9882292,-75.18064989
0101000020E6100000DA609797B2CE52C085F855F3FBF84340,0101000020110F0000466001983FF25FC143B2801E1F885241,12651123,2024,2.02412E+11,400,2024-02-15 00:00:00+00,15:34:00,B,M,18,Multiple,N,N,N,5400 BLOCK WHITBY AVE,0,-75.2296504,39.94518892,12,0,1,0,39.94518892,-75.2296504
0101000020E61000005690B0B9B4C952C037154E7743FB4340,0101000020110F0000CF8A2702C5E95FC10CD94A9EA58A5241,12651124,2020,2.02006E+11,3000,2020-06-09 00:00:00+00,23:58:00,B,M,22,Multiple,N,N,N,600 BLOCK N 8TH ST,0,-75.1516556,39.9629964,6,0,1,0,39.9629964,-75.1516556
0101000020E61000005690B0B9B4C952C037154E7743FB4340,0101000020110F0000CF8A2702C5E95FC10CD94A9EA58A5241,12651125,2020,2.02006E+11,3000,2020-06-09 00:00:00+00,23:58:00,B,M,24,Multiple,N,N,N,600 BLOCK N 8TH ST,0,-75.1516556,39.9629964,6,0,1,0,39.9629964,-75.1516556
0101000020E61000005690B0B9B4C952C037154E7743FB4340,0101000020110F0000CF8A2702C5E95FC10CD94A9EA58A5241,12651126,2020,2.02006E+11,3000,2020-06-09 00:00:00+00,23:58:00,B,M,24,Groin,N,N,N,600 BLOCK N 8TH ST,0,-75.1516556,39.9629964,6,0,1,0,39.9629964,-75.1516556
0101000020E61000005690B0B9B4C952C037154E7743FB4340,0101000020110F0000CF8A2702C5E95FC10CD94A9EA58A5241,12651127,2020,2.02006E+11,3000,2020-06-09 00:00:00+00,23:58:00,B,M,27,Leg,N,N,N,600 BLOCK N 8TH ST,0,-75.1516556,39.9629964,6,0,1,0,39.9629964,-75.1516556
0101000020E61000005690B0B9B4C952C037154E7743FB4340,0101000020110F0000CF8A2702C5E95FC10CD94A9EA58A5241,12651128,2020,2.02006E+11,3000,2020-06-09 00:00:00+00,23:58:00,B,F,22,Unknown,N,N,N,600 BLOCK N 8TH ST,0,-75.1516556,39.9629964,6,0,1,0,39.9629964,-75.1516556
0101000020E61000005690B0B9B4C952C037154E7743FB4340,0101000020110F0000CF8A2702C5E95FC10CD94A9EA58A5241,12651129,2020,2.02006E+11,3000,2020-06-09 00:00:00+00,23:58:00,B,M,57,THIGH,N,N,N,600 BLOCK N 8TH ST,0,-75.1516556,39.9629964,6,0,1,0,39.9629964,-75.1516556
0101000020E61000005690B0B9B4C952C037154E7743FB4340,0101000020110F0000CF8A2702C5E95FC10CD94A9EA58A5241,12651130,2020,2.02006E+11,3000,2020-06-09 00:00:00+00,23:58:00,B,M,20,Multiple,N,N,N,600 BLOCK N 8TH ST,0,-75.1516556,39.9629964,6,0,1,1,39.9629964,-75.1516556
0101000020E61000005690B0B9B4C952C037154E7743FB4340,0101000020110F0000CF8A2702C5E95FC10CD94A9EA58A5241,12651131,2015,2.01506E+11,400,2015-05-31 00:00:00+00,1:33:00,B,M,28,Multiple,N,N,N,600 BLOCK N 8th St,0,-75.1516556,39.9629964,6,0,1,0,39.9629964,-75.1516556
0101000020E6100000E9929A0B16C752C0A759C1EB0A004440,0101000020110F000067E478CA51E55FC1A86980ADF18F5241,12651132,2020,2.02024E+11,400,2020-05-23 00:00:00+00,18:24:00,B,M,19,Multiple,N,N,N,900 BLOCK E SCHILLER ST,0,-75.11072054,40.00033328,24,0,1,0,40.00033328,-75.11072054
0101000020E6100000ACD059C97BC752C09C9EFB9B65FF4340,0101000020110F0000CC65CB9BFEE55FC1D015CD673A8F5241,12651133,2019,2.01924E+11,100,2019-02-19 00:00:00+00,19:07:00,B,M,20,Chest,N,N,N,700 BLOCK E Clearfield St,0,-75.11693033,39.99528837,24,0,1,1,39.99528837,-75.11693033
0101000020E6100000ACD059C97BC752C09C9EFB9B65FF4340,0101000020110F0000CC65CB9BFEE55FC1D015CD673A8F5241,12651134,2021,2.02124E+11,400,2021-11-21 00:00:00+00,13:32:00,W,M,23,Back,N,N,N,700 BLOCK E CLEARFIELD ST,1,-75.11693033,39.99528837,24,0,1,0,39.99528837,-75.11693033
0101000020E6100000EA08E066B1CE52C01BBD7559A7F64340,0101000020110F0000A90D6A923DF25FC1F74DC14B8A855241,12651135,2023,2.02312E+11,400,2023-09-14 00:00:00+00,16:09:00,B,M,21,Back,N,N,N,6200 BLOCK PASCHALL AVE,0,-75.22957775,39.9269821,12,0,1,0,39.9269821,-75.22957775
0101000020E610000083505A8FADCE52C0D7F975AFACFC4340,0101000020110F00000777CD0B37F25FC1E55F56E9358C5241,12651136,2020,2.02019E+11,400,2020-10-06 00:00:00+00,0:22:00,B,M,34,Multiple,N,N,N,1400 BLOCK N 54TH ST,0,-75.22934326,39.97401994,19,0,1,0,39.97401994,-75.22934326
0101000020E6100000ACA19AB37AC752C0BB70947A1E054440,0101000020110F00003D7C03C4FCE55FC11D1DA8E692955241,12651137,2015,2.01535E+11,500,2015-06-13 00:00:00+00,3:30:00,B,M,18,Stomach,N,N,N,5900 BLOCK N B St,0,-75.11686411,40.03999264,35,1,0,0,40.03999264,-75.11686411
0101000020E6100000302857A116CB52C0855CCA752A064440,0101000020110F0000DC36C7261EEC5FC1D7B00333BC965241,12651138,2018,2.01814E+11,100,2018-05-12 00:00:00+00,19:50:00,B,M,27,Chest,N,N,N,500 BLOCK E Tulpehocken St,0,-75.17325624,40.04817078,14,0,1,1,40.04817078,-75.17325624
0101000020E6100000E1A826D2C7CD52C003260DC1B3F84340,0101000020110F0000563DA9CFB0F05FC1C5534424CF875241,12651139,2021,2.02112E+11,400,2021-07-16 00:00:00+00,12:20:00,B,M,45,Back,N,N,N,4900 BLOCK KINGSESSING AVE,0,-75.2153211,39.94298567,12,0,1,0,39.94298566,-75.2153211
0101000020E6100000D368933F6FCE52C08F78EC4623FC4340,0101000020110F00002DAD1A34CDF15FC12061BDA19D8B5241,12651140,2016,2.01619E+11,400,2016-07-15 00:00:00+00,2:54:00,B,M,21,Multiple,N,N,N,600 BLOCK N52nd St,0,-75.22554006,39.96982657,19,0,1,0,39.96982657,-75.22554006
0101000020E61000003F3DCF02E1C452C0913644CBF0054440,0101000020110F0000C179F00592E15FC18C75B5387C965241,12651141,2018,2.01802E+11,400,2018-07-01 00:00:00+00,0:55:00,W,M,20,Arm,N,N,N,6800 BLOCK Frontenac St,1,-75.07623358,40.04641095,2,0,1,0,40.04641095,-75.07623358
0101000020E61000000BD9B3C664CF52C0BFA6BD778AFB4340,0101000020110F00008AA8DC416EF35FC1E9629A4BF48A5241,12651142,2022,2.02219E+11,100,2022-08-23 00:00:00+00,16:48:00,B,M,33,Foot,N,N,N,6000 BLOCK RACE ST,0,-75.24052589,39.9651632,19,0,1,0,39.9651632,-75.24052589
0101000020E61000000BD9B3C664CF52C0BFA6BD778AFB4340,0101000020110F00008AA8DC416EF35FC1E9629A4BF48A5241,12651143,2022,2.02219E+11,100,2022-08-23 00:00:00+00,16:48:00,B,M,55,Groin,N,N,N,6000 BLOCK RACE ST,0,-75.24052589,39.9651632,19,0,1,1,39.9651632,-75.24052589
0101000020E61000000BD9B3C664CF52C0BFA6BD778AFB4340,0101000020110F00008AA8DC416EF35FC1E9629A4BF48A5241,12651144,2022,2.02219E+11,100,2022-08-23 00:00:00+00,16:48:00,B,M,60,Leg,N,N,N,6000 BLOCK RACE ST,0,-75.24052589,39.9651632,19,0,1,0,39.9651632,-75.24052589
0101000020E61000000BD9B3C664CF52C0BFA6BD778AFB4340,0101000020110F00008AA8DC416EF35FC1E9629A4BF48A5241,12651145,2022,2.02219E+11,100,2022-08-20 00:00:00+00,16:48:00,B,M,33,Multiple,N,N,N,6000 BLOCK RACE ST,0,-75.24052589,39.9651632,19,0,1,1,39.9651632,-75.24052589
0101000020E6100000214A072D9CCF52C017ACC47EC7FB4340,0101000020110F0000EC3EF85BCCF35FC1D8E4FDEB378B5241,12651146,2015,2.01519E+11,400,2015-04-28 00:00:00+00,0:44:00,B,M,21,Foot,N,N,N,6200 BLOCK Vine St,0,-75.24390722,39.96702561,19,0,1,0,39.96702561,-75.24390722
0101000020E6100000214A072D9CCF52C017ACC47EC7FB4340,0101000020110F0000EC3EF85BCCF35FC1D8E4FDEB378B5241,12651147,2019,2.01919E+11,300,2019-09-22 00:00:00+00,2:30:00,B,M,44,Hand,N,N,N,6200 BLOCK VINE ST,0,-75.24390722,39.96702561,19,0,1,0,39.96702561,-75.24390722
0101000020E6100000FF0FA8E5A4C952C00D6E6B0B4FFB4340,0101000020110F000062495E1FAAE95FC16EDBC872B28A5241,12651553,2022,2.02206E+11,400,2022-07-14 00:00:00+00,1:58:00,B,F,14,Head,N,N,N,700 BLOCK WALLACE ST,0,-75.15068952,39.96334975,6,0,1,0,39.96334975,-75.15068952
0101000020E6100000FF0FA8E5A4C952C00D6E6B0B4FFB4340,0101000020110F000062495E1FAAE95FC16EDBC872B28A5241,12651554,2022,2.02206E+11,400,2022-07-14 00:00:00+00,1:58:00,B,M,15,Leg,N,N,N,700 BLOCK WALLACE ST,0,-75.15068952,39.96334975,6,0,1,0,39.96334975,-75.15068952
0101000020E6100000FF0FA8E5A4C952C00D6E6B0B4FFB4340,0101000020110F000062495E1FAAE95FC16EDBC872B28A5241,12651555,2022,2.02206E+11,400,2022-07-14 00:00:00+00,1:58:00,B,M,15,Head,N,N,N,700 BLOCK WALLACE ST,0,-75.15068952,39.96334975,6,0,1,0,39.96334975,-75.15068952
0101000020E6100000FBFDE6EE88C752C08C2E901C40044440,0101000020110F0000F8B985F014E65FC18571E63B9C945241,12651556,2023,2.02335E+11,400,2023-06-27 00:00:00+00,16:19:00,B,M,34,Multiple/Head,N,N,N,300 BLOCK E CLARKSON AVE,0,-75.11773274,40.03320653,35,0,1,0,40.03320653,-75.11773274
0101000020E61000008834430D13CA52C0DD4ECF7995FE4340,0101000020110F0000CBA03C3B65EA5FC167E997AD538E5241,12651557,2019,2.01922E+11,400,2019-08-01 00:00:00+00,23:40:00,B,M,16,Multiple,N,N,N,2300 BLOCK N 15th St,0,-75.15741283,39.98893664,22,0,1,0,39.98893664,-75.15741283
0101000020E6100000FEABB79B1ACF52C0A4319C63A7FB4340,0101000020110F0000B1A38E46F0F25FC183B60358148B5241,12651558,2023,2.02319E+11,3400,2023-02-08 00:00:00+00,16:30:00,B,M,32,Leg,N,N,N,5800 BLOCK VINE ST,0,-75.23599904,39.96604581,19,0,1,0,39.96604581,-75.23599904
0101000020E6100000FEABB79B1ACF52C0A4319C63A7FB4340,0101000020110F0000B1A38E46F0F25FC183B60358148B5241,12651559,2022,2.02219E+11,3100,2022-09-11 00:00:00+00,16:00:00,B,M,13,Groin,N,N,N,5800 BLOCK VINE ST,0,-75.23599904,39.96604581,19,0,1,0,39.96604581,-75.23599904
0101000020E6100000A9D1F58E64C752C03AA76111A6FF4340,0101000020110F00000B6F4027D7E55FC19E959EDD818F5241,12651560,2019,2.01925E+11,400,2019-07-02 00:00:00+00,12:57:00,B,M,21,Groin,N,N,N,700 BLOCK E Hilton St,0,-75.1155126,39.99725549,25,0,1,0,39.99725549,-75.1155126
0101000020E6100000A9D1F58E64C752C03AA76111A6FF4340,0101000020110F00000B6F4027D7E55FC19E959EDD818F5241,12651561,2019,2.01925E+11,400,2019-07-02 00:00:00+00,12:57:00,B,M,34,Leg,N,N,N,700 BLOCK E Hilton St,0,-75.1155126,39.99725549,25,0,1,0,39.99725549,-75.1155126
0101000020E6100000A9D1F58E64C752C03AA76111A6FF4340,0101000020110F00000B6F4027D7E55FC19E959EDD818F5241,12651562,2020,2.02025E+11,400,2020-04-08 00:00:00+00,11:48:00,B,M,21,Leg,N,N,N,700 BLOCK E HILTON ST,0,-75.1155126,39.99725549,25,0,1,0,39.99725549,-75.1155126
0101000020E61000004B624148F3C852C046F67B410F004440,0101000020110F000098D9036D7CE85FC1DAA2D87BF68F5241,12651563,2021,2.02125E+11,400,2021-03-23 00:00:00+00,21:10:00,W,M,43,Head,N,N,N,3200 BLOCK N FAIRHILL ST,1,-75.13984877,40.00046557,25,0,1,0,40.00046557,-75.13984877
0101000020E6100000433845CBAAC852C0F266C350BD044440,0101000020110F0000EBCE1B4C01E85FC15161EA1D27955241,12651564,2018,2.01835E+11,400,2018-05-18 00:00:00+00,22:47:00,W,M,20,Leg,N,N,N,800 BLOCK W Olney Ave,1,-75.13542444,40.03702745,35,0,1,0,40.03702745,-75.13542444
0101000020E6100000433845CBAAC852C0F266C350BD044440,0101000020110F0000EBCE1B4C01E85FC15161EA1D27955241,12651565,2018,2.01835E+11,400,2018-05-18 00:00:00+00,22:47:00,W,M,20,Arm,N,N,N,800 BLOCK W Olney Ave,0,-75.13542444,40.03702745,35,0,1,0,40.03702745,-75.13542444
0101000020E61000006B065D67A8C952C0E1174D1D1A064440,0101000020110F0000B6BA3614B0E95FC1C6B17B10AA965241,12651566,2016,2.01635E+11,400,2016-12-12 00:00:00+00,23:50:00,B,F,24,Hand,N,N,N,6000 BLOCK N Ogontz Ave,0,-75.15090355,40.04767195,35,0,1,0,40.04767195,-75.15090355
0101000020E6100000828A70B49FC752C03182BEDBD9FF4340,0101000020110F0000D3FD939E3BE65FC1F38C8448BB8F5241,12651567,2021,2.02125E+11,400,2021-01-10 00:00:00+00,21:30:00,B,M,40,Chest,N,N,N,500 BLOCK E WESTMORLAND ST,0,-75.11912261,39.99883601,25,0,1,0,39.99883601,-75.11912261
